Operating Temperature (¡æ),Operating Pressure (bar),Flow Rate (mL min-1),Active Area (cm2),Ir wt. %,Ru wt.%,O wt. %,I/C in Anode,Pt wt. %,I/C in Cathode,Anode Precious Metal Loading (mg cm-2 Ir/Ru/Pt/Pd),Cathode Precious Metal Loading (mg cm-2 Pt/Pd),Membrane Thickness (¦Ìm),EW,QUALIFIED,Current at 1.8 V
70<TEMP<=80,PRESS=1,6<FR<=24,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,ICA=0,PURE PT,ICC=0,AL>1.5,0<CL<=0.25,50<MEMBRANE<=125,1000<EW<=1100,DISQUALIFIED,1.40509
70<TEMP<=80,PRESS=1,6<FR<=24,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,ICA=0,PURE PT,ICC=0,AL>1.5,CL>0.5,50<MEMBRANE<=125,1000<EW<=1100,DISQUALIFIED,1.18023
70<TEMP<=80,PRESS=1,6<FR<=24,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,ICA=0,0<PT<=20,ICC=0,AL>1.5,0<CL<=0.25,50<MEMBRANE<=125,1000<EW<=1100,DISQUALIFIED,0.8871
70<TEMP<=80,PRESS=1,FR>24,AA<=5,PURE IR,RU FREE,O FREE,0.3<ICA<=0.4,60<PT<100,0.3<ICC<=0.4,1<AL<=1.5,CL>0.5,50<MEMBRANE<=125,1000<EW<=1100,QUALIFIED,1.82873
70<TEMP<=80,PRESS=1,FR>24,AA<=5,50<IR<=75,RU FREE,15<O<=25,0.3<ICA<=0.4,60<PT<100,0.3<ICC<=0.4,0.75<AL<=1,CL>0.5,50<MEMBRANE<=125,1000<EW<=1100,QUALIFIED,1.91281
70<TEMP<=80,PRESS=1,FR>24,AA<=5,50<IR<=75,RU FREE,15<O<=25,0.3<ICA<=0.4,60<PT<100,0.3<ICC<=0.4,0.75<AL<=1,CL>0.5,50<MEMBRANE<=125,1000<EW<=1100,QUALIFIED,1.95647
70<TEMP<=80,PRESS=1,FR>24,AA<=5,85<IR<100,RU FREE,0<O<=15,0.3<ICA<=0.4,60<PT<100,0.3<ICC<=0.4,1<AL<=1.5,CL>0.5,50<MEMBRANE<=125,1000<EW<=1100,QUALIFIED,2.03853
70<TEMP<=80,PRESS=1,6<FR<=24,5<AA<=25,IR<=25,RU FREE,0<O<=15,0<ICA<=0.1,0<PT<=20,0.3<ICC<=0.4,AL<=0.25,0.25<CL<=0.5,25<MEMBRANE<=50,1000<EW<=1100,QUALIFIED,2.48049
70<TEMP<=80,PRESS=1,6<FR<=24,5<AA<=25,85<IR<100,RU FREE,0<O<=15,0<ICA<=0.1,0<PT<=20,0.5<ICC<=0.7,AL<=0.25,0.25<CL<=0.5,25<MEMBRANE<=50,1000<EW<=1100,QUALIFIED,1.9936
70<TEMP<=80,PRESS=1,FR>24,5<AA<=25,85<IR<100,RU FREE,0<O<=15,0<ICA<=0.1,0<PT<=20,0.3<ICC<=0.4,AL<=0.25,0<CL<=0.25,25<MEMBRANE<=50,1000<EW<=1100,QUALIFIED,2.2838
70<TEMP<=80,PRESS=1,6<FR<=24,5<AA<=25,IR<=25,RU FREE,0<O<=15,0<ICA<=0.1,0<PT<=20,0.3<ICC<=0.4,AL<=0.25,0.25<CL<=0.5,25<MEMBRANE<=50,1000<EW<=1100,QUALIFIED,2.76018
70<TEMP<=80,PRESS=1,6<FR<=24,5<AA<=25,85<IR<100,RU FREE,0<O<=15,0<ICA<=0.1,0<PT<=20,0.3<ICC<=0.4,0.75<AL<=1,0.25<CL<=0.5,25<MEMBRANE<=50,1000<EW<=1100,QUALIFIED,2.23573
70<TEMP<=80,PRESS=1,6<FR<=24,5<AA<=25,85<IR<100,RU FREE,0<O<=15,0<ICA<=0.1,0<PT<=20,0.3<ICC<=0.4,0.75<AL<=1,0.25<CL<=0.5,25<MEMBRANE<=50,1000<EW<=1100,QUALIFIED,2.51729
70<TEMP<=80,PRESS=1,FR>24,5<AA<=25,IR<=25,RU FREE,0<O<=15,0<ICA<=0.1,0<PT<=20,0.3<ICC<=0.4,AL<=0.25,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,1.26536
TEMP<=30,PRESS=1,6<FR<=24,AA<=5,PURE IR,RU FREE,O FREE,0.2<ICA<=0.3,20<PT<=40,0.4<ICC<=0.5,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,DISQUALIFIED,0.56123
30<TEMP<=40,PRESS=1,6<FR<=24,AA<=5,PURE IR,RU FREE,O FREE,0.2<ICA<=0.3,20<PT<=40,0.4<ICC<=0.5,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,DISQUALIFIED,0.6566
40<TEMP<=50,PRESS=1,6<FR<=24,AA<=5,PURE IR,RU FREE,O FREE,0.2<ICA<=0.3,20<PT<=40,0.4<ICC<=0.5,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,DISQUALIFIED,0.76404
50<TEMP<=60,PRESS=1,3<FR<=6,AA<=5,PURE IR,RU FREE,O FREE,0.2<ICA<=0.3,20<PT<=40,0.4<ICC<=0.5,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,DISQUALIFIED,0.85759
60<TEMP<=70,PRESS=1,3<FR<=6,AA<=5,PURE IR,RU FREE,O FREE,0.2<ICA<=0.3,20<PT<=40,0.4<ICC<=0.5,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,DISQUALIFIED,0.98476
70<TEMP<=80,PRESS=1,FR<=3,AA<=5,PURE IR,RU FREE,O FREE,0.2<ICA<=0.3,20<PT<=40,0.4<ICC<=0.5,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,DISQUALIFIED,1.12399
80<TEMP<=90,PRESS=1,FR<=3,AA<=5,PURE IR,RU FREE,O FREE,0.2<ICA<=0.3,20<PT<=40,0.4<ICC<=0.5,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,DISQUALIFIED,1.26321
TEMP<=30,PRESS=1,6<FR<=24,AA<=5,85<IR<100,RU FREE,0<O<=15,0.2<ICA<=0.3,20<PT<=40,0.4<ICC<=0.5,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,DISQUALIFIED,1.11427
30<TEMP<=40,PRESS=1,6<FR<=24,AA<=5,85<IR<100,RU FREE,0<O<=15,0.2<ICA<=0.3,20<PT<=40,0.4<ICC<=0.5,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,DISQUALIFIED,1.40449
40<TEMP<=50,PRESS=1,6<FR<=24,AA<=5,85<IR<100,RU FREE,0<O<=15,0.2<ICA<=0.3,20<PT<=40,0.4<ICC<=0.5,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,1.71659
50<TEMP<=60,PRESS=1,6<FR<=24,AA<=5,85<IR<100,RU FREE,0<O<=15,0.2<ICA<=0.3,20<PT<=40,0.4<ICC<=0.5,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,2.0036
60<TEMP<=70,PRESS=1,6<FR<=24,AA<=5,85<IR<100,RU FREE,0<O<=15,0.2<ICA<=0.3,20<PT<=40,0.4<ICC<=0.5,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,2.33629
70<TEMP<=80,PRESS=1,6<FR<=24,AA<=5,85<IR<100,RU FREE,0<O<=15,0.2<ICA<=0.3,20<PT<=40,0.4<ICC<=0.5,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,2.62651
80<TEMP<=90,PRESS=1,6<FR<=24,AA<=5,85<IR<100,RU FREE,0<O<=15,0.2<ICA<=0.3,20<PT<=40,0.4<ICC<=0.5,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,2.88198
50<TEMP<=60,PRESS=1,FR>24,AA>25,85<IR<100,RU FREE,0<O<=15,ICA>1.5,60<PT<100,ICC>2,AL<=0.25,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.86611
50<TEMP<=60,PRESS=1,FR>24,AA>25,85<IR<100,RU FREE,0<O<=15,ICA>1.5,60<PT<100,1<ICC<=2,AL<=0.25,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.84005
50<TEMP<=60,PRESS=1,FR>24,AA>25,85<IR<100,RU FREE,0<O<=15,ICA>1.5,60<PT<100,1<ICC<=2,AL<=0.25,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.82109
50<TEMP<=60,PRESS=1,FR>24,AA>25,85<IR<100,RU FREE,0<O<=15,ICA>1.5,60<PT<100,1<ICC<=2,AL<=0.25,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.71802
50<TEMP<=60,PRESS=1,FR>24,AA>25,85<IR<100,RU FREE,0<O<=15,ICA>1.5,40<PT<=60,1<ICC<=2,AL<=0.25,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.68545
50<TEMP<=60,PRESS=1,FR>24,AA>25,85<IR<100,RU FREE,0<O<=15,ICA>1.5,40<PT<=60,1<ICC<=2,AL<=0.25,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.70795
50<TEMP<=60,PRESS=1,FR>24,AA>25,85<IR<100,RU FREE,0<O<=15,0.75<ICA<1.5,60<PT<100,1<ICC<=2,AL<=0.25,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,1.12041
50<TEMP<=60,PRESS=1,FR>24,AA>25,85<IR<100,RU FREE,0<O<=15,ICA>1.5,60<PT<100,1<ICC<=2,AL<=0.25,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,1.08402
50<TEMP<=60,PRESS=1,FR>24,AA>25,85<IR<100,RU FREE,0<O<=15,ICA>1.5,60<PT<100,1<ICC<=2,AL<=0.25,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,1.02311
50<TEMP<=60,PRESS=1,FR>24,AA>25,85<IR<100,RU FREE,0<O<=15,ICA>1.5,60<PT<100,1<ICC<=2,AL<=0.25,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.99935
50<TEMP<=60,PRESS=1,FR>24,AA>25,85<IR<100,RU FREE,0<O<=15,ICA>1.5,60<PT<100,1<ICC<=2,AL<=0.25,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.95478
50<TEMP<=60,PRESS=1,FR>24,AA>25,85<IR<100,RU FREE,0<O<=15,ICA>1.5,60<PT<100,1<ICC<=2,AL<=0.25,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.8229
50<TEMP<=60,PRESS=1,FR>24,AA>25,85<IR<100,RU FREE,0<O<=15,ICA>1.5,60<PT<100,1<ICC<=2,AL<=0.25,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.76867
50<TEMP<=60,PRESS=1,FR>24,AA>25,85<IR<100,RU FREE,0<O<=15,ICA>1.5,60<PT<100,1<ICC<=2,AL<=0.25,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.79026
50<TEMP<=60,PRESS=1,FR>24,AA>25,85<IR<100,RU FREE,0<O<=15,ICA>1.5,60<PT<100,1<ICC<=2,AL<=0.25,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.82843
50<TEMP<=60,PRESS=1,FR>24,AA>25,85<IR<100,RU FREE,0<O<=15,ICA>1.5,60<PT<100,1<ICC<=2,AL<=0.25,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.79327
70<TEMP<=80,PRESS=1,FR>24,5<AA<=25,85<IR<100,RU FREE,0<O<=15,0<ICA<=0.1,40<PT<=60,0<ICC<=0.3,AL<=0.25,0<CL<=0.25,125<MEMBRANE<=175,1000<EW<=1100,QUALIFIED,1.73327
70<TEMP<=80,PRESS=1,FR>24,5<AA<=25,85<IR<100,RU FREE,0<O<=15,0<ICA<=0.1,40<PT<=60,0<ICC<=0.3,AL<=0.25,0<CL<=0.25,125<MEMBRANE<=175,1000<EW<=1100,QUALIFIED,1.79874
70<TEMP<=80,PRESS=1,FR>24,5<AA<=25,85<IR<100,RU FREE,0<O<=15,0.1<ICA<=0.2,40<PT<=60,0<ICC<=0.3,AL<=0.25,0<CL<=0.25,125<MEMBRANE<=175,1000<EW<=1100,QUALIFIED,1.94038
70<TEMP<=80,PRESS=1,FR>24,5<AA<=25,85<IR<100,RU FREE,0<O<=15,0.2<ICA<=0.3,40<PT<=60,0<ICC<=0.3,AL<=0.25,0<CL<=0.25,125<MEMBRANE<=175,1000<EW<=1100,QUALIFIED,1.87825
70<TEMP<=80,PRESS=1,FR>24,5<AA<=25,85<IR<100,RU FREE,0<O<=15,0.2<ICA<=0.3,40<PT<=60,0<ICC<=0.3,AL<=0.25,0<CL<=0.25,125<MEMBRANE<=175,1000<EW<=1100,QUALIFIED,1.89295
70<TEMP<=80,PRESS=1,FR>24,5<AA<=25,85<IR<100,RU FREE,0<O<=15,0.5<ICA<=0.75,40<PT<=60,0<ICC<=0.3,AL<=0.25,0<CL<=0.25,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,1.34776
70<TEMP<=80,PRESS=1,FR>24,5<AA<=25,85<IR<100,RU FREE,0<O<=15,0.75<ICA<1.5,40<PT<=60,0<ICC<=0.3,AL<=0.25,0<CL<=0.25,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,1.03508
70<TEMP<=80,PRESS>3,3<FR<=6,AA<=5,50<IR<=75,RU FREE,15<O<=25,0.2<ICA<=0.3,40<PT<=60,0<ICC<=0.3,AL>1.5,0<CL<=0.25,25<MEMBRANE<=50,1000<EW<=1100,QUALIFIED,3.80449
70<TEMP<=80,PRESS>3,3<FR<=6,AA<=5,50<IR<=75,RU FREE,15<O<=25,0.2<ICA<=0.3,40<PT<=60,0<ICC<=0.3,AL>1.5,0<CL<=0.25,25<MEMBRANE<=50,1000<EW<=1100,QUALIFIED,3.35463
70<TEMP<=80,PRESS>3,3<FR<=6,AA<=5,50<IR<=75,RU FREE,15<O<=25,0.2<ICA<=0.3,40<PT<=60,0<ICC<=0.3,AL>1.5,0<CL<=0.25,25<MEMBRANE<=50,1000<EW<=1100,QUALIFIED,2.76456
70<TEMP<=80,PRESS>3,3<FR<=6,AA<=5,50<IR<=75,RU FREE,15<O<=25,0.2<ICA<=0.3,40<PT<=60,0<ICC<=0.3,AL>1.5,0<CL<=0.25,25<MEMBRANE<=50,1000<EW<=1100,QUALIFIED,4.00118
70<TEMP<=80,PRESS>3,3<FR<=6,AA<=5,50<IR<=75,RU FREE,15<O<=25,0.2<ICA<=0.3,40<PT<=60,0<ICC<=0.3,AL>1.5,0<CL<=0.25,25<MEMBRANE<=50,1000<EW<=1100,QUALIFIED,4.27078
TEMP<=30,PRESS=1,6<FR<=24,AA<=5,85<IR<100,RU FREE,0<O<=15,0.1<ICA<=0.2,40<PT<=60,0.3<ICC<=0.4,AL>1.5,0.25<CL<=0.5,50<MEMBRANE<=125,1000<EW<=1100,DISQUALIFIED,0.25613
TEMP<=30,PRESS=1,6<FR<=24,AA<=5,50<IR<=75,0<RU<=25,15<O<=25,0.1<ICA<=0.2,40<PT<=60,0.3<ICC<=0.4,AL>1.5,0.25<CL<=0.5,50<MEMBRANE<=125,1000<EW<=1100,DISQUALIFIED,0.31481
TEMP<=30,PRESS=1,6<FR<=24,AA<=5,50<IR<=75,0<RU<=25,15<O<=25,0.1<ICA<=0.2,40<PT<=60,0.3<ICC<=0.4,AL>1.5,0.25<CL<=0.5,50<MEMBRANE<=125,1000<EW<=1100,DISQUALIFIED,0.35997
80<TEMP<=90,2<PRESS<=3,FR>24,AA<=5,85<IR<100,RU FREE,0<O<=15,0.1<ICA<=0.2,PURE PT,0<ICC<=0.3,0.75<AL<=1,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.446
TEMP>100,2<PRESS<=3,FR>24,AA<=5,85<IR<100,RU FREE,0<O<=15,0.1<ICA<=0.2,PURE PT,0<ICC<=0.3,0.75<AL<=1,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.5039
TEMP>100,2<PRESS<=3,FR>24,AA<=5,85<IR<100,RU FREE,0<O<=15,0.1<ICA<=0.2,PURE PT,0<ICC<=0.3,0.75<AL<=1,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.52421
TEMP>100,2<PRESS<=3,FR>24,AA<=5,85<IR<100,RU FREE,0<O<=15,0.1<ICA<=0.2,PURE PT,0<ICC<=0.3,0.75<AL<=1,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.56164
80<TEMP<=90,2<PRESS<=3,FR>24,AA<=5,50<IR<=75,RU FREE,15<O<=25,0.1<ICA<=0.2,PURE PT,0<ICC<=0.3,0.25<AL<=0.5,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.99681
TEMP>100,2<PRESS<=3,FR>24,AA<=5,50<IR<=75,RU FREE,15<O<=25,0.1<ICA<=0.2,PURE PT,0<ICC<=0.3,0.25<AL<=0.5,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,1.27038
TEMP>100,2<PRESS<=3,FR>24,AA<=5,50<IR<=75,RU FREE,15<O<=25,0.1<ICA<=0.2,PURE PT,0<ICC<=0.3,0.25<AL<=0.5,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,QUALIFIED,1.55035
TEMP>100,2<PRESS<=3,FR>24,AA<=5,50<IR<=75,RU FREE,15<O<=25,0.1<ICA<=0.2,PURE PT,0<ICC<=0.3,0.25<AL<=0.5,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,QUALIFIED,1.51454
70<TEMP<=80,PRESS=1,FR>24,AA<=5,IR FREE,50<RU<=75,15<O<=25,0.3<ICA<=0.4,20<PT<=40,0.3<ICC<=0.4,AL>1.5,CL>0.5,50<MEMBRANE<=125,1000<EW<=1100,QUALIFIED,2.04997
70<TEMP<=80,PRESS=1,FR>24,AA<=5,IR FREE,50<RU<=75,15<O<=25,0.3<ICA<=0.4,20<PT<=40,0.3<ICC<=0.4,AL>1.5,CL>0.5,50<MEMBRANE<=125,1000<EW<=1100,DISQUALIFIED,1.30382
70<TEMP<=80,PRESS=1,FR>24,AA>25,50<IR<=75,RU FREE,15<O<=25,0.5<ICA<=0.75,40<PT<=60,1<ICC<=2,1<AL<=1.5,0.25<CL<=0.5,50<MEMBRANE<=125,1000<EW<=1100,DISQUALIFIED,1.4469
70<TEMP<=80,PRESS=1,FR>24,AA>25,50<IR<=75,RU FREE,15<O<=25,0.5<ICA<=0.75,40<PT<=60,1<ICC<=2,1<AL<=1.5,0.25<CL<=0.5,50<MEMBRANE<=125,1000<EW<=1100,DISQUALIFIED,1.16088
70<TEMP<=80,PRESS=1,FR>24,AA>25,25<IR<=50,RU FREE,O>25,0.5<ICA<=0.75,60<PT<100,1<ICC<=2,0.5<AL<=0.75,0.25<CL<=0.5,50<MEMBRANE<=125,1000<EW<=1100,QUALIFIED,2.27736
70<TEMP<=80,PRESS=1,FR>24,AA>25,IR<=25,RU FREE,O>25,0.5<ICA<=0.75,60<PT<100,1<ICC<=2,0.25<AL<=0.5,0.25<CL<=0.5,50<MEMBRANE<=125,1000<EW<=1100,QUALIFIED,2.02781
70<TEMP<=80,PRESS=1,FR>24,AA>25,PURE IR,RU FREE,O FREE,0.4<ICA<=0.5,60<PT<100,1<ICC<=2,AL>1.5,0.25<CL<=0.5,50<MEMBRANE<=125,1000<EW<=1100,QUALIFIED,2.16379
