Operating Temperature (¡æ),Operating Pressure (bar),Flow Rate (mL min-1),Active Area (cm2),Ir wt. %,Ru wt.%,O wt. %,I/C in Anode,Pt wt. %,I/C in Cathode,Anode Precious Metal Loading (mg cm-2 Ir/Ru/Pt/Pd),Cathode Precious Metal Loading (mg cm-2 Pt/Pd),Membrane Thickness (¦Ìm),EW,QUALIFIED,Current at 2.0 V
70<TEMP<=80,PRESS=1,6<FR<=24,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,ICA=0,PURE PT,ICC=0,AL>1.5,0<CL<=0.25,50<MEMBRANE<=125,1000<EW<=1100,QUALIFIED,2.13063
70<TEMP<=80,PRESS=1,6<FR<=24,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,ICA=0,PURE PT,ICC=0,AL>1.5,CL>0.5,50<MEMBRANE<=125,1000<EW<=1100,DISQUALIFIED,1.84557
70<TEMP<=80,PRESS=1,6<FR<=24,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,ICA=0,0<PT<=20,ICC=0,AL>1.5,0<CL<=0.25,50<MEMBRANE<=125,1000<EW<=1100,DISQUALIFIED,1.37892
70<TEMP<=80,PRESS=1,FR>24,AA<=5,PURE IR,RU FREE,O FREE,0.3<ICA<=0.4,60<PT<100,0.3<ICC<=0.4,1<AL<=1.5,CL>0.5,50<MEMBRANE<=125,1000<EW<=1100,QUALIFIED,2.91451
70<TEMP<=80,PRESS=1,FR>24,AA<=5,50<IR<=75,RU FREE,15<O<=25,0.3<ICA<=0.4,60<PT<100,0.3<ICC<=0.4,0.75<AL<=1,CL>0.5,50<MEMBRANE<=125,1000<EW<=1100,QUALIFIED,2.93553
70<TEMP<=80,PRESS=1,FR>24,AA<=5,50<IR<=75,RU FREE,15<O<=25,0.3<ICA<=0.4,60<PT<100,0.3<ICC<=0.4,0.75<AL<=1,CL>0.5,50<MEMBRANE<=125,1000<EW<=1100,QUALIFIED,2.97515
70<TEMP<=80,PRESS=1,FR>24,AA<=5,85<IR<100,RU FREE,0<O<=15,0.3<ICA<=0.4,60<PT<100,0.3<ICC<=0.4,1<AL<=1.5,CL>0.5,50<MEMBRANE<=125,1000<EW<=1100,QUALIFIED,3.14129
70<TEMP<=80,PRESS=1,6<FR<=24,5<AA<=25,IR<=25,RU FREE,0<O<=15,0<ICA<=0.1,0<PT<=20,0.3<ICC<=0.4,AL<=0.25,0.25<CL<=0.5,25<MEMBRANE<=50,1000<EW<=1100,QUALIFIED,4.06721
70<TEMP<=80,PRESS=1,6<FR<=24,5<AA<=25,85<IR<100,RU FREE,0<O<=15,0<ICA<=0.1,0<PT<=20,0.5<ICC<=0.7,AL<=0.25,0.25<CL<=0.5,25<MEMBRANE<=50,1000<EW<=1100,QUALIFIED,3.44108
70<TEMP<=80,PRESS=1,FR>24,5<AA<=25,85<IR<100,RU FREE,0<O<=15,0<ICA<=0.1,0<PT<=20,0.3<ICC<=0.4,AL<=0.25,0<CL<=0.25,25<MEMBRANE<=50,1000<EW<=1100,QUALIFIED,3.84714
70<TEMP<=80,PRESS=1,6<FR<=24,5<AA<=25,IR<=25,RU FREE,0<O<=15,0<ICA<=0.1,0<PT<=20,0.3<ICC<=0.4,AL<=0.25,0.25<CL<=0.5,25<MEMBRANE<=50,1000<EW<=1100,QUALIFIED,4.53776
70<TEMP<=80,PRESS=1,6<FR<=24,5<AA<=25,85<IR<100,RU FREE,0<O<=15,0<ICA<=0.1,0<PT<=20,0.3<ICC<=0.4,0.75<AL<=1,0.25<CL<=0.5,25<MEMBRANE<=50,1000<EW<=1100,QUALIFIED,3.92399
70<TEMP<=80,PRESS=1,6<FR<=24,5<AA<=25,85<IR<100,RU FREE,0<O<=15,0<ICA<=0.1,0<PT<=20,0.3<ICC<=0.4,0.75<AL<=1,0.25<CL<=0.5,25<MEMBRANE<=50,1000<EW<=1100,QUALIFIED,3.70779
70<TEMP<=80,PRESS=1,FR>24,5<AA<=25,IR<=25,RU FREE,0<O<=15,0<ICA<=0.1,0<PT<=20,0.3<ICC<=0.4,AL<=0.25,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,1.93346
TEMP<=30,PRESS=1,6<FR<=24,AA<=5,PURE IR,RU FREE,O FREE,0.2<ICA<=0.3,20<PT<=40,0.4<ICC<=0.5,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,DISQUALIFIED,0.94091
30<TEMP<=40,PRESS=1,6<FR<=24,AA<=5,PURE IR,RU FREE,O FREE,0.2<ICA<=0.3,20<PT<=40,0.4<ICC<=0.5,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,DISQUALIFIED,1.12399
40<TEMP<=50,PRESS=1,6<FR<=24,AA<=5,PURE IR,RU FREE,O FREE,0.2<ICA<=0.3,20<PT<=40,0.4<ICC<=0.5,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,DISQUALIFIED,1.32278
50<TEMP<=60,PRESS=1,3<FR<=6,AA<=5,PURE IR,RU FREE,O FREE,0.2<ICA<=0.3,20<PT<=40,0.4<ICC<=0.5,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,DISQUALIFIED,1.51353
60<TEMP<=70,PRESS=1,3<FR<=6,AA<=5,PURE IR,RU FREE,O FREE,0.2<ICA<=0.3,20<PT<=40,0.4<ICC<=0.5,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,DISQUALIFIED,1.73243
70<TEMP<=80,PRESS=1,FR<=3,AA<=5,PURE IR,RU FREE,O FREE,0.2<ICA<=0.3,20<PT<=40,0.4<ICC<=0.5,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,2.02659
80<TEMP<=90,PRESS=1,FR<=3,AA<=5,PURE IR,RU FREE,O FREE,0.2<ICA<=0.3,20<PT<=40,0.4<ICC<=0.5,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,2.24329
TEMP<=30,PRESS=1,6<FR<=24,AA<=5,85<IR<100,RU FREE,0<O<=15,0.2<ICA<=0.3,20<PT<=40,0.4<ICC<=0.5,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,2.2803
30<TEMP<=40,PRESS=1,6<FR<=24,AA<=5,85<IR<100,RU FREE,0<O<=15,0.2<ICA<=0.3,20<PT<=40,0.4<ICC<=0.5,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,2.69665
40<TEMP<=50,PRESS=1,6<FR<=24,AA<=5,85<IR<100,RU FREE,0<O<=15,0.2<ICA<=0.3,20<PT<=40,0.4<ICC<=0.5,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,3.22561
50<TEMP<=60,PRESS=1,6<FR<=24,AA<=5,85<IR<100,RU FREE,0<O<=15,0.2<ICA<=0.3,20<PT<=40,0.4<ICC<=0.5,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,3.66319
60<TEMP<=70,PRESS=1,6<FR<=24,AA<=5,85<IR<100,RU FREE,0<O<=15,0.2<ICA<=0.3,20<PT<=40,0.4<ICC<=0.5,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,4.12523
70<TEMP<=80,PRESS=1,6<FR<=24,AA<=5,85<IR<100,RU FREE,0<O<=15,0.2<ICA<=0.3,20<PT<=40,0.4<ICC<=0.5,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,4.48945
80<TEMP<=90,PRESS=1,6<FR<=24,AA<=5,85<IR<100,RU FREE,0<O<=15,0.2<ICA<=0.3,20<PT<=40,0.4<ICC<=0.5,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,4.80862
50<TEMP<=60,PRESS=1,FR>24,AA>25,85<IR<100,RU FREE,0<O<=15,ICA>1.5,60<PT<100,ICC>2,AL<=0.25,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,1.35953
50<TEMP<=60,PRESS=1,FR>24,AA>25,85<IR<100,RU FREE,0<O<=15,ICA>1.5,60<PT<100,1<ICC<=2,AL<=0.25,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,1.2689
50<TEMP<=60,PRESS=1,FR>24,AA>25,85<IR<100,RU FREE,0<O<=15,ICA>1.5,60<PT<100,1<ICC<=2,AL<=0.25,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,1.24343
50<TEMP<=60,PRESS=1,FR>24,AA>25,85<IR<100,RU FREE,0<O<=15,ICA>1.5,60<PT<100,1<ICC<=2,AL<=0.25,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,1.10778
50<TEMP<=60,PRESS=1,FR>24,AA>25,85<IR<100,RU FREE,0<O<=15,ICA>1.5,40<PT<=60,1<ICC<=2,AL<=0.25,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,1.05921
50<TEMP<=60,PRESS=1,FR>24,AA>25,85<IR<100,RU FREE,0<O<=15,ICA>1.5,40<PT<=60,1<ICC<=2,AL<=0.25,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,1.08824
50<TEMP<=60,PRESS=1,FR>24,AA>25,85<IR<100,RU FREE,0<O<=15,0.75<ICA<1.5,60<PT<100,1<ICC<=2,AL<=0.25,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,1.96861
50<TEMP<=60,PRESS=1,FR>24,AA>25,85<IR<100,RU FREE,0<O<=15,ICA>1.5,60<PT<100,1<ICC<=2,AL<=0.25,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,1.91588
50<TEMP<=60,PRESS=1,FR>24,AA>25,85<IR<100,RU FREE,0<O<=15,ICA>1.5,60<PT<100,1<ICC<=2,AL<=0.25,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,1.83121
50<TEMP<=60,PRESS=1,FR>24,AA>25,85<IR<100,RU FREE,0<O<=15,ICA>1.5,60<PT<100,1<ICC<=2,AL<=0.25,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,1.81487
50<TEMP<=60,PRESS=1,FR>24,AA>25,85<IR<100,RU FREE,0<O<=15,ICA>1.5,60<PT<100,1<ICC<=2,AL<=0.25,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,1.70197
50<TEMP<=60,PRESS=1,FR>24,AA>25,85<IR<100,RU FREE,0<O<=15,ICA>1.5,60<PT<100,1<ICC<=2,AL<=0.25,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,1.4622
50<TEMP<=60,PRESS=1,FR>24,AA>25,85<IR<100,RU FREE,0<O<=15,ICA>1.5,60<PT<100,1<ICC<=2,AL<=0.25,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,1.44312
50<TEMP<=60,PRESS=1,FR>24,AA>25,85<IR<100,RU FREE,0<O<=15,ICA>1.5,60<PT<100,1<ICC<=2,AL<=0.25,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,1.45668
50<TEMP<=60,PRESS=1,FR>24,AA>25,85<IR<100,RU FREE,0<O<=15,ICA>1.5,60<PT<100,1<ICC<=2,AL<=0.25,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,1.47325
50<TEMP<=60,PRESS=1,FR>24,AA>25,85<IR<100,RU FREE,0<O<=15,ICA>1.5,60<PT<100,1<ICC<=2,AL<=0.25,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,1.45668
70<TEMP<=80,PRESS=1,FR>24,5<AA<=25,85<IR<100,RU FREE,0<O<=15,0<ICA<=0.1,40<PT<=60,0<ICC<=0.3,AL<=0.25,0<CL<=0.25,125<MEMBRANE<=175,1000<EW<=1100,QUALIFIED,2.93989
70<TEMP<=80,PRESS=1,FR>24,5<AA<=25,85<IR<100,RU FREE,0<O<=15,0<ICA<=0.1,40<PT<=60,0<ICC<=0.3,AL<=0.25,0<CL<=0.25,125<MEMBRANE<=175,1000<EW<=1100,QUALIFIED,3.00202
70<TEMP<=80,PRESS=1,FR>24,5<AA<=25,85<IR<100,RU FREE,0<O<=15,0.1<ICA<=0.2,40<PT<=60,0<ICC<=0.3,AL<=0.25,0<CL<=0.25,125<MEMBRANE<=175,1000<EW<=1100,QUALIFIED,3.13631
70<TEMP<=80,PRESS=1,FR>24,5<AA<=25,85<IR<100,RU FREE,0<O<=15,0.2<ICA<=0.3,40<PT<=60,0<ICC<=0.3,AL<=0.25,0<CL<=0.25,125<MEMBRANE<=175,1000<EW<=1100,QUALIFIED,3.06349
70<TEMP<=80,PRESS=1,FR>24,5<AA<=25,85<IR<100,RU FREE,0<O<=15,0.2<ICA<=0.3,40<PT<=60,0<ICC<=0.3,AL<=0.25,0<CL<=0.25,125<MEMBRANE<=175,1000<EW<=1100,QUALIFIED,3.08153
70<TEMP<=80,PRESS=1,FR>24,5<AA<=25,85<IR<100,RU FREE,0<O<=15,0.5<ICA<=0.75,40<PT<=60,0<ICC<=0.3,AL<=0.25,0<CL<=0.25,125<MEMBRANE<=175,1000<EW<=1100,QUALIFIED,2.47087
70<TEMP<=80,PRESS=1,FR>24,5<AA<=25,85<IR<100,RU FREE,0<O<=15,0.75<ICA<1.5,40<PT<=60,0<ICC<=0.3,AL<=0.25,0<CL<=0.25,125<MEMBRANE<=175,1000<EW<=1100,QUALIFIED,2.08937
70<TEMP<=80,PRESS>3,3<FR<=6,AA<=5,50<IR<=75,RU FREE,15<O<=25,0.2<ICA<=0.3,40<PT<=60,0<ICC<=0.3,AL>1.5,0<CL<=0.25,25<MEMBRANE<=50,1000<EW<=1100,QUALIFIED,6.62883
70<TEMP<=80,PRESS>3,3<FR<=6,AA<=5,50<IR<=75,RU FREE,15<O<=25,0.2<ICA<=0.3,40<PT<=60,0<ICC<=0.3,AL>1.5,0<CL<=0.25,25<MEMBRANE<=50,1000<EW<=1100,QUALIFIED,6.00537
70<TEMP<=80,PRESS>3,3<FR<=6,AA<=5,50<IR<=75,RU FREE,15<O<=25,0.2<ICA<=0.3,40<PT<=60,0<ICC<=0.3,AL>1.5,0<CL<=0.25,25<MEMBRANE<=50,1000<EW<=1100,QUALIFIED,4.73592
70<TEMP<=80,PRESS>3,3<FR<=6,AA<=5,50<IR<=75,RU FREE,15<O<=25,0.2<ICA<=0.3,40<PT<=60,0<ICC<=0.3,AL>1.5,0<CL<=0.25,25<MEMBRANE<=50,1000<EW<=1100,QUALIFIED,6.98726
70<TEMP<=80,PRESS>3,3<FR<=6,AA<=5,50<IR<=75,RU FREE,15<O<=25,0.2<ICA<=0.3,40<PT<=60,0<ICC<=0.3,AL>1.5,0<CL<=0.25,25<MEMBRANE<=50,1000<EW<=1100,QUALIFIED,7.34876
TEMP<=30,PRESS=1,6<FR<=24,AA<=5,85<IR<100,RU FREE,0<O<=15,0.1<ICA<=0.2,40<PT<=60,0.3<ICC<=0.4,AL>1.5,0.25<CL<=0.5,50<MEMBRANE<=125,1000<EW<=1100,DISQUALIFIED,0.49738
TEMP<=30,PRESS=1,6<FR<=24,AA<=5,50<IR<=75,0<RU<=25,15<O<=25,0.1<ICA<=0.2,40<PT<=60,0.3<ICC<=0.4,AL>1.5,0.25<CL<=0.5,50<MEMBRANE<=125,1000<EW<=1100,DISQUALIFIED,0.55412
TEMP<=30,PRESS=1,6<FR<=24,AA<=5,50<IR<=75,0<RU<=25,15<O<=25,0.1<ICA<=0.2,40<PT<=60,0.3<ICC<=0.4,AL>1.5,0.25<CL<=0.5,50<MEMBRANE<=125,1000<EW<=1100,DISQUALIFIED,0.60141
80<TEMP<=90,2<PRESS<=3,FR>24,AA<=5,85<IR<100,RU FREE,0<O<=15,0.1<ICA<=0.2,PURE PT,0<ICC<=0.3,0.75<AL<=1,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.72068
TEMP>100,2<PRESS<=3,FR>24,AA<=5,85<IR<100,RU FREE,0<O<=15,0.1<ICA<=0.2,PURE PT,0<ICC<=0.3,0.75<AL<=1,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.8257
TEMP>100,2<PRESS<=3,FR>24,AA<=5,85<IR<100,RU FREE,0<O<=15,0.1<ICA<=0.2,PURE PT,0<ICC<=0.3,0.75<AL<=1,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.82693
TEMP>100,2<PRESS<=3,FR>24,AA<=5,85<IR<100,RU FREE,0<O<=15,0.1<ICA<=0.2,PURE PT,0<ICC<=0.3,0.75<AL<=1,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.87822
80<TEMP<=90,2<PRESS<=3,FR>24,AA<=5,50<IR<=75,RU FREE,15<O<=25,0.1<ICA<=0.2,PURE PT,0<ICC<=0.3,0.25<AL<=0.5,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,1.67937
TEMP>100,2<PRESS<=3,FR>24,AA<=5,50<IR<=75,RU FREE,15<O<=25,0.1<ICA<=0.2,PURE PT,0<ICC<=0.3,0.25<AL<=0.5,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,1.96534
TEMP>100,2<PRESS<=3,FR>24,AA<=5,50<IR<=75,RU FREE,15<O<=25,0.1<ICA<=0.2,PURE PT,0<ICC<=0.3,0.25<AL<=0.5,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,QUALIFIED,2.38999
TEMP>100,2<PRESS<=3,FR>24,AA<=5,50<IR<=75,RU FREE,15<O<=25,0.1<ICA<=0.2,PURE PT,0<ICC<=0.3,0.25<AL<=0.5,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,QUALIFIED,2.3604
70<TEMP<=80,PRESS=1,FR>24,AA<=5,IR FREE,50<RU<=75,15<O<=25,0.3<ICA<=0.4,20<PT<=40,0.3<ICC<=0.4,AL>1.5,CL>0.5,50<MEMBRANE<=125,1000<EW<=1100,QUALIFIED,2.82957
70<TEMP<=80,PRESS=1,FR>24,AA<=5,IR FREE,50<RU<=75,15<O<=25,0.3<ICA<=0.4,20<PT<=40,0.3<ICC<=0.4,AL>1.5,CL>0.5,50<MEMBRANE<=125,1000<EW<=1100,DISQUALIFIED,1.69195
70<TEMP<=80,PRESS=1,FR>24,AA>25,50<IR<=75,RU FREE,15<O<=25,0.5<ICA<=0.75,40<PT<=60,1<ICC<=2,1<AL<=1.5,0.25<CL<=0.5,50<MEMBRANE<=125,1000<EW<=1100,QUALIFIED,2.55244
70<TEMP<=80,PRESS=1,FR>24,AA>25,50<IR<=75,RU FREE,15<O<=25,0.5<ICA<=0.75,40<PT<=60,1<ICC<=2,1<AL<=1.5,0.25<CL<=0.5,50<MEMBRANE<=125,1000<EW<=1100,QUALIFIED,2.03666
70<TEMP<=80,PRESS=1,FR>24,AA>25,25<IR<=50,RU FREE,O>25,0.5<ICA<=0.75,60<PT<100,1<ICC<=2,0.5<AL<=0.75,0.25<CL<=0.5,50<MEMBRANE<=125,1000<EW<=1100,QUALIFIED,3.7278
70<TEMP<=80,PRESS=1,FR>24,AA>25,IR<=25,RU FREE,O>25,0.5<ICA<=0.75,60<PT<100,1<ICC<=2,0.25<AL<=0.5,0.25<CL<=0.5,50<MEMBRANE<=125,1000<EW<=1100,QUALIFIED,3.58037
70<TEMP<=80,PRESS=1,FR>24,AA>25,PURE IR,RU FREE,O FREE,0.4<ICA<=0.5,60<PT<100,1<ICC<=2,AL>1.5,0.25<CL<=0.5,50<MEMBRANE<=125,1000<EW<=1100,QUALIFIED,3.70489
